SMILES,tg,src
*CC(*)c1ccc(C(C)(O)CCCCC)cc1,100.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(C(C)(O)CCCC)cc1,90.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(C(C)(O)CCC)cc1,135.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(C(C)(C)O)cc1,170.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(CCCCCCCCCC)cc1,-65.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(/C(C)=N/O)cc1,134.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,42.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(Br)cc1,132.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(Cl)cc1,124.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(C#N)cc1,180.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(COCCOCC)cc1,0.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(-c2ccccc2)cc1,161.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(CCCCCCCCCCCCCCCCCC)cc1,32.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(CCCCCCCCCCCCCCCC)cc1,4.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(CCCCCCCCCCCCCC)cc1,-36.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(CCCCCCCCCCCC)cc1,-52.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1cccc2ccccc12,160.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(C(=O)CCN2CCOCC2)cc1,41.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccccc1COCCc1ccccc1,63.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C1CCCCC1,66.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1cccc(Cl)c1,61.75,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccccc1Cl,55.75,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc(OC(=O)CCC)cc1,61.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc(Br)cc1,85.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1cccc(Br)c1,57.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)CCCC(=O)c1ccccc1,45.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,76.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccccc1OC(C)=O,59.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(=O)c1ccc(C)cc1,59.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(=O)c1ccc(CCC)cc1,44.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(=O)c1ccc(C)c(C)c1,42.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(=O)c1ccc(OC)cc1,46.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(=O)c1ccc(C(C)C)cc1,62.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(=O)c1ccc(CC)cc1,49.25,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(=O)c1ccc(Cl)cc1,63.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(=O)c1ccc(C(C)(C)C)cc1,103.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(=O)c1ccc(Br)c(OC)c1,44.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(=O)c1ccccc1,72.75,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)(F)C(C)=O,142.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OCCCCCCCC,-79.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)SC,-1.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OCC(C)(C)CC,9.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*C(F)(F)C(*)(F)OC(F)(F)F,-5.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*C(F)C(*)(F)OC(F)(F)F,-10.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*C(OC(F)(F)F)C(*)(F)F,-10.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc(Cl)cc1,70.25,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)CC1CCCCC1,25.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)(C(=O)OC)c1ccccc1,121.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)CCCC1CCCCC1,-10.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(C)(C)C(C)(C)CC,90.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(C)(C)CCC,10.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc([Si](C)(C)C)cc1,130.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1cccc([Si](C)(C)C)c1,80.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)CC(C)(C)c1ccccc1,20.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc(C)cc1,73.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1cccc(C)c1,49.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccccc1C,42.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc(OC)cc1,86.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1cccc(OC)c1,44.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccccc1OC,65.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(C)(C(C)C)C(C)C,120.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc(C(C)C)cc1,67.7,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccncc1,98.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,20.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(F)(F)C(F)(F)F,42.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-10.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-9.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-18.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)NC(=O)OC(C)(C)C,120.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,54.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,27.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(C)(CC)C(C)(C)C,120.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc(CC)cc1,57.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc(OCC)cc1,70.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,-60.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,29.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-10.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)SCC,-7.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC,-25.8,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C[Si](C)(C)C,114.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)n1c2ccccc2c2ccccc21,225.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccccn1,105.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)(C)C#N,88.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C#N,95.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)C(C)=O,115.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)O,76.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*C([2H])([2H])C(*)([2H])c1c([2H])c([2H])c([2H])c([2H])c1[2H],97.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(COCCOCCCCCCCC)cc1,-42.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(COCC(CC)CCCC)cc1,-23.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(CCC)cc1,46.75,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(OC(C)=O)cc1,113.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(O)cc1,158.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(c1ccccn1)C(c1ccccc1)C(*)c1ccccn1,150.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)n1cc2ccccc2n1,41.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(C)nc1,136.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1cccc(C)n1,92.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccncc1,150.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc2ccccc2c1,146.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1cccc(B(O[Si](C)(C)C)O[Si](C)(C)C)c1,35.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(B(O[Si](C)(C)C)O[Si](C)(C)C)cc1,84.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(C(=O)c2ccc(OC)cc2)cc1,103.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccc(C(=O)C(F)(F)F)cc1,95.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)(C)c1ccc(C)cc1,176.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OCC,-33.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OCCCC,-51.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OCCCCC,-66.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(C)CC,-26.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)SCCCC,-20.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OCC(CC)CCCC,-66.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*C(*)O,134.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC/C=C(/*)c1ccccc1,39.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*/C=C/C(C*)OC,-10.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccc(C(C)(C)C)cc1,121.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)Cc1ccc(C)cc1,65.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)Cc1ccccc1C,80.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)Cc1cccc(C)c1,40.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*C1CC(*)(C#N)C1,220.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)C(F)(F)F,55.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)(C)OC,67.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OCCCCCC,-74.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(C)C,-7.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC=O,37.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)CC[Si](C)(C)C,132.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*C#C/C(COS(=O)(=O)c1ccc(C)cc1)=C(/*)COS(=O)(=O)c1ccc(C)cc1,-73.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*/C=C/C(C)C(*)C(=O)OC,53.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)O[N+](=O)[O-],37.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OCC(C)C,-22.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)c1ccccc1,70.4,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(=O)CC,11.9,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OC(C)=O,32.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)OCCCCCCCCCC,-62.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccccc1C(=O)NC,189.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*CC(*)c1ccccc1COCc1ccccc1,72.0,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
*OC1CCCCC1*,68.5,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
C=C(C)C(=O)OCCCCCCCCCC,211.0,['https://www.polymerdatabase.com/polymers/polydecylmethacrylate.html']
C=C(C)C(=O)NC(C)(C)C,433.0,['https://www.polymerdatabase.com/polymers/PolyN-tert-butylmethacrylamide.html']
C=C(C)C(N)=O,486.5,['https://www.polymerdatabase.com/polymers/Polymethacrylamide.html']
C=C(CC(=O)OCCCCCC)C(=O)OCCCCCC,255.0,['https://www.polymerdatabase.com/polymers/polydin-hexylitaconate.html']
C=C(CC(=O)OCCCC)C(=O)OCCCC,285.0,['https://www.polymerdatabase.com/polymers/polydin-butylitaconate.html']
C=C(CC(=O)OCCC)C(=O)OCCC,306.0,['https://www.polymerdatabase.com/polymers/polydin-propylitaconate.html']
C=C(CC(=O)OC)C(=O)OC,373.0,['https://www.polymerdatabase.com/polymers/polydimethylitaconate.html']
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1.OCCO,412.0,['https://www.polymerdatabase.com/polymers/ethyleneglycoldiphenylmethanediisocyanate.html']
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1.OCCCCO,363.0,['https://www.polymerdatabase.com/polymers/butanedioldiphenylmethanediisocyanate.html']
O=C=NCCCCCCN=C=O.OCCOCCOCCOCCO,285.0,['https://www.polymerdatabase.com/polymers/hexamethylenediisocyanatetetraethyleneglycol.html']
O=C=NCCCCCCN=C=O.OCCOCCO,281.0,['https://www.polymerdatabase.com/polymers/hexamethylenediisocyanatediethyleneglycol.html']
C=CC(=O)OCCO,259.0,['https://www.polymerdatabase.com/polymers/Poly2-hydroxyethyl%20acrylate.html']
C=CC=CBr,233.0,['https://www.polymerdatabase.com/polymers/poly1-bromo-1-butenylene.html']
C=CC(=C)Cl,237.0,['https://www.polymerdatabase.com/polymers/polychloroprene.html']
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1.O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,459.0,['https://www.polymerdatabase.com/polymers/bisphenolapolysulfone.html']
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1.Oc1ccc(-c2ccc(O)cc2)cc1,482.0,['https://www.polymerdatabase.com/polymers/polyphenylsulfone.html']
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1.O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,490.0,['https://www.polymerdatabase.com/polymers/polyethersulfone.html']
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1.Oc1ccc(O)cc1,479.0,['https://www.polymerdatabase.com/polymers/polyetherethersulfone.html']
C=CC.[C-]#[O+],312.0,['https://www.polymerdatabase.com/polymers/polypropyleneketone.html']
C=C.[C-]#[O+],291.0,['https://www.polymerdatabase.com/polymers/polyethyleneketone.html']
O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1.[Na]Oc1ccc(O[Na])cc1,421.0,['https://www.polymerdatabase.com/polymers/polyetheretherketone.html']
O=C(Cl)c1ccc(C(=O)Cl)cc1.c1ccc(Oc2ccccc2)cc1,437.0,['https://www.polymerdatabase.com/polymers/polyetherketoneketone.html']
O=C([O-])[O-].O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1.[Na+].[Na+],431.0,['https://www.polymerdatabase.com/polymers/polyetherketone.html']
ClCC1(CCl)COC1,272.0,['https://www.polymerdatabase.com/polymers/polybis(chloromethyl)trimethylene%20oxide.html']
C1COC1,197.0,['https://www.polymerdatabase.com/polymers/Polytrimethylene%20glycol.html']
C1CCOC1,189.0,['https://www.polymerdatabase.com/polymers/polytetrahydrofuran.html']
C=C(C)C(=O)O,501.0,['https://www.polymerdatabase.com/polymers/polymethacrylicacid.html']
C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,312.0,['https://www.polymerdatabase.com/polymers/polyoctadecylmethacrylate.html']
Cc1ccc([C](CC[SiH2])c2ccc(C)cc2)cc1,311.0,['Prediction of Polymer Properties 3rd edition by Jozef Bicerano']
C=C(C)C(=O)OCCc1ccccc1,314.0,['https://www.polymerdatabase.com/polymers/polyphenylethylmethacrylate.html']
[CH2]CC(C)([SiH2])c1ccc(N(C)C)cc1,267.0,['Prediction of Polymer Properties 3rd edition by Jozef Bicerano']
[CH2]CC(C)([SiH2])c1ccccc1,243.0,['Prediction of Polymer Properties 3rd edition by Jozef Bicerano']
C[C](C)CC[SiH2],203.0,['Prediction of Polymer Properties 3rd edition by Jozef Bicerano']
C[Si]([O])c1ccccc1,187.0,['Prediction of Polymer Properties 3rd edition by Jozef Bicerano']
C[C](C)[SiH2],173.0,['Prediction of Polymer Properties 3rd edition by Jozef Bicerano']
CC[Si]([O])CC,130.0,['Prediction of Polymer Properties 3rd edition by Jozef Bicerano']
C=CSc1ccccc1,386.0,['https://www.polymerdatabase.com/polymers/polyvinylphenylsulfide.html']
C=CSCC,266.0,['https://www.polymerdatabase.com/polymers/polyethylvinylthioether.html']
C=CSCCCC,253.0,['https://www.polymerdatabase.com/polymers/polybutylvinylhioether.html']
C=CC(=O)c1ccccc1,323.0,['https://www.polymerdatabase.com/polymers/polyvinylphenylketone.html']
C=C(C)C(C)=O,370.0,['https://www.polymerdatabase.com/polymers/polymethylisopropenylketone.html']
C=CC(C)=O,301.0,['https://www.polymerdatabase.com/polymers/polyvinylmethylketone.html']
C=Cc1ccc(O)cc1,451.5,['https://www.polymerdatabase.com/polymers/poly4-hydroxystyrene.html']
CC(Cl)CCl.[Na]S[Na],228.0,['https://www.polymerdatabase.com/polymers/polypropylenesulfide.html']
ClCCCl.[Na]S[Na],223.0,['https://www.polymerdatabase.com/polymers/polyethylenesulfide.html']
Clc1ccc(Cl)cc1.[Na]S[Na],363.0,['https://www.polymerdatabase.com/polymers/poly14-phenylenesulfide.html']
Brc1ccc(Br)cc1.Oc1ccccc1,363.0,['https://www.polymerdatabase.com/polymers/polyphenyleneoxide.html']
Oc1c(-c2ccccc2)cccc1-c1ccccc1,497.0,['https://www.polymerdatabase.com/polymers/poly26-diphenyl-p-phenyleneoxide.html']
Cc1cccc(C)c1O,483.0,['https://www.polymerdatabase.com/polymers/poly26-dimethyl-p-phenyleneoxide.html']
Clc1cc2ccc1CCc1ccc(c(Cl)c1)CC2,358.0,['https://www.polymerdatabase.com/polymers/poly2-chloro-p-xylylene.html']
c1cc2ccc1CCc1ccc(cc1)CC2,343.0,['https://www.polymerdatabase.com/polymers/polyp-xylene.html']
Brc1ccc(Br)cc1.C=C,353.0,['https://www.polymerdatabase.com/polymers/Polyphenylene%20vinylene.html']
C=Cc1ccccc1OC,348.0,['https://www.polymerdatabase.com/polymers/poly2-methoxystyrene.html']
C=C(C)C(=O)OCC(F)(F)C(F)F,344.0,['https://www.polymerdatabase.com/polymers/Polytetrafluoropropyl%20methacrylate.html']
C=C(C)C(=O)OC1CCC(C(C)(C)C)CC1,403.0,['https://www.polymerdatabase.com/polymers/Poly4-tert-butylcyclohexyl%20methacrylate.html']
C1COCO1,209.0,['https://www.polymerdatabase.com/polymers/polyoxymethyleneoxyethylene.html']
C1CCCOCC1,204.0,['https://www.polymerdatabase.com/polymers/Polyhexamethylene%20oxide.html']
ClCC1CO1,253.0,['https://www.polymerdatabase.com/polymers/polyepichlorohydrin.html']
C=O,211.0,['https://www.polymerdatabase.com/polymers/polyacetal.html']
NCCCCCCN.O=C(O)CCCCCCCCCCC(=O)O,319.0,['https://www.polymerdatabase.com/polymers/nylon612.html']
NCCCCCCN.O=C(O)CCCCCCCCC(=O)O,323.0,['https://www.polymerdatabase.com/polymers/nylon6-10.html']
NCCCCCCN.O=C(O)CCCCCCCC(=O)O,332.0,['https://www.polymerdatabase.com/polymers/nylon6-9.html']
NCCCCCCN.O=C(O)CCCCC(=O)O,324.0,['https://www.polymerdatabase.com/polymers/nylon66.html']
NCCCCN.O=C(O)CCCCC(=O)O,353.0,['https://www.polymerdatabase.com/polymers/nylon4-6.html']
O=C1CCCCCCCN1,324.0,['https://www.polymerdatabase.com/polymers/nylon8.html']
O=C1CCCCCN1,325.0,['https://www.polymerdatabase.com/polymers/nylon6.html']
O=C1CCN1,384.0,['https://www.polymerdatabase.com/polymers/nylon3.html']
C=CC(C)(C)C,337.0,['https://www.polymerdatabase.com/polymers/polytert-butylethylene.html']
C=CCCCCCCCC,232.0,['https://www.polymerdatabase.com/polymers/polydecene.html']
C=C(C)CC,268.0,['https://www.polymerdatabase.com/polymers/Polyethypropylene.html']
C=CCCCCCC,218.0,['https://www.polymerdatabase.com/polymers/polyoctene.html']
C=CCCCCCCC,225.0,['https://www.polymerdatabase.com/polymers/Polynonene.html']
